2n	Momentum	Exponent	Input Uncertainty	Term	Variance
216	7.343015e+143	1.500000e+00	1.950000e-01	-9.284949e+137	-4.123401e-16

218	1.816878e+145	-2.000000e+00	2.000000e-01	3.223365e+151	1.357840e-01
218	1.816878e+145	-2.000000e+00	1.950000e-01	3.223365e+151	5.443206e-04
218	1.816878e+145	-1.500000e+00	2.000000e-01	4.370235e+149	1.840958e-03
218	1.816878e+145	-1.500000e+00	1.950000e-01	4.370235e+149	7.379894e-06
218	1.816878e+145	-1.000000e+00	2.000000e-01	3.940924e+147	1.660111e-05
218	1.816878e+145	-1.000000e+00	1.950000e-01	3.940924e+147	6.654927e-08
218	1.816878e+145	-5.000000e-01	2.000000e-01	1.675760e+145	7.059127e-08
218	1.816878e+145	-5.000000e-01	1.950000e-01	1.675760e+145	2.829810e-10
218	1.816878e+145	5.000000e-01	2.000000e-01	3.173119e+141	1.336674e-11
218	1.816878e+145	5.000000e-01	1.950000e-01	3.173119e+141	5.358357e-14
218	1.816878e+145	1.500000e+00	2.000000e-01	-2.244848e+139	-9.456405e-14
218	1.816878e+145	1.500000e+00	1.950000e-01	-2.244848e+139	-3.790813e-16

220	4.495964e+146	-2.000000e+00	2.000000e-01	8.195961e+152	1.381017e-01
220	4.495964e+146	-2.000000e+00	1.950000e-01	8.195961e+152	5.262770e-04
220	4.495964e+146	-1.500000e+00	2.000000e-01	1.101259e+151	1.855617e-03
220	4.495964e+146	-1.500000e+00	1.950000e-01	1.101259e+151	7.071374e-06
220	4.495964e+146	-1.000000e+00	2.000000e-01	9.841952e+148	1.658366e-05
220	4.495964e+146	-1.000000e+00	1.950000e-01	9.841952e+148	6.319690e-08
220	4.495964e+146	-5.000000e-01	2.000000e-01	4.148352e+146	6.989959e-08
220	4.495964e+146	-5.000000e-01	1.950000e-01	4.148352e+146	2.663729e-10
220	4.495964e+146	5.000000e-01	2.000000e-01	7.745116e+142	1.305050e-11
220	4.495964e+146	5.000000e-01	1.950000e-01	7.745116e+142	4.973275e-14
220	4.495964e+146	1.500000e+00	2.000000e-01	-5.429157e+140	-9.148111e-14
220	4.495964e+146	1.500000e+00	1.950000e-01	-5.429157e+140	-3.486157e-16

222	1.112666e+148	-2.000000e+00	2.000000e-01	2.083672e+154	1.404392e-01
222	1.112666e+148	-2.000000e+00	1.950000e-01	2.083672e+154	5.087601e-04
222	1.112666e+148	-1.500000e+00	2.000000e-01	2.774902e+152	1.870280e-03
222	1.112666e+148	-1.500000e+00	1.950000e-01	2.774902e+152	6.775344e-06
222	1.112666e+148	-1.000000e+00	2.000000e-01	2.457950e+150	1.656655e-05
222	1.112666e+148	-1.000000e+00	1.950000e-01	2.457950e+150	6.001459e-08
222	1.112666e+148	-5.000000e-01	2.000000e-01	1.027027e+148	6.922146e-08
222	1.112666e+148	-5.000000e-01	1.950000e-01	1.027027e+148	2.507642e-10
222	1.112666e+148	5.000000e-01	2.000000e-01	1.890899e+144	1.274464e-11
222	1.112666e+148	5.000000e-01	1.950000e-01	1.890899e+144	4.616917e-14
222	1.112666e+148	1.500000e+00	2.000000e-01	-1.313448e+142	-8.852625e-14
222	1.112666e+148	1.500000e+00	1.950000e-01	-1.313448e+142	-3.206984e-16

224	2.753917e+149	-2.000000e+00	2.000000e-01	5.296621e+155	1.427966e-01
224	2.753917e+149	-2.000000e+00	1.950000e-01	5.296621e+155	4.917584e-04
224	2.753917e+149	-1.500000e+00	2.000000e-01	6.991658e+153	1.884947e-03
224	2.753917e+149	-1.500000e+00	1.950000e-01	6.991658e+153	6.491322e-06
224	2.753917e+149	-1.000000e+00	2.000000e-01	6.138657e+151	1.654979e-05
224	2.753917e+149	-1.000000e+00	1.950000e-01	6.138657e+151	5.699363e-08
224	2.753917e+149	-5.000000e-01	2.000000e-01	2.542902e+149	6.855651e-08
224	2.753917e+149	-5.000000e-01	1.950000e-01	2.542902e+149	2.360927e-10
224	2.753917e+149	5.000000e-01	2.000000e-01	4.617488e+145	1.244872e-11
224	2.753917e+149	5.000000e-01	1.950000e-01	4.617488e+145	4.287052e-14
224	2.753917e+149	1.500000e+00	2.000000e-01	-3.178531e+143	-8.569301e-14
224	2.753917e+149	1.500000e+00	1.950000e-01	-3.178531e+143	-2.951069e-16

226	6.816791e+150	-2.000000e+00	2.000000e-01	1.346199e+157	1.451739e-01
226	6.816791e+150	-2.000000e+00	1.950000e-01	1.346199e+157	4.752603e-04
226	6.816791e+150	-1.500000e+00	2.000000e-01	1.761519e+155	1.899618e-03
226	6.816791e+150	-1.500000e+00	1.950000e-01	1.761519e+155	6.218842e-06
226	6.816791e+150	-1.000000e+00	2.000000e-01	1.533140e+153	1.653335e-05
226	6.816791e+150	-1.000000e+00	1.950000e-01	1.533140e+153	5.412575e-08
226	6.816791e+150	-5.000000e-01	2.000000e-01	6.296779e+150	6.790433e-08
226	6.816791e+150	-5.000000e-01	1.950000e-01	6.296779e+150	2.223006e-10
226	6.816791e+150	5.000000e-01	2.000000e-01	1.127816e+147	1.216235e-11
226	6.816791e+150	5.000000e-01	1.950000e-01	1.127816e+147	3.981627e-14
226	6.816791e+150	1.500000e+00	2.000000e-01	-7.694317e+144	-8.297535e-14
226	6.816791e+150	1.500000e+00	1.950000e-01	-7.694317e+144	-2.716391e-16

228	1.687529e+152	-2.000000e+00	2.000000e-01	3.421069e+158	1.475710e-01
228	1.687529e+152	-2.000000e+00	1.950000e-01	3.421069e+158	4.592543e-04
228	1.687529e+152	-1.500000e+00	2.000000e-01	4.437818e+156	1.914293e-03
228	1.687529e+152	-1.500000e+00	1.950000e-01	4.437818e+156	5.957457e-06
228	1.687529e+152	-1.000000e+00	2.000000e-01	3.829113e+154	1.651723e-05
228	1.687529e+152	-1.000000e+00	1.950000e-01	3.829113e+154	5.140313e-08
228	1.687529e+152	-5.000000e-01	2.000000e-01	1.559364e+152	6.726458e-08
228	1.687529e+152	-5.000000e-01	1.950000e-01	1.559364e+152	2.093335e-10
228	1.687529e+152	5.000000e-01	2.000000e-01	2.755271e+148	1.188511e-11
228	1.687529e+152	5.000000e-01	1.950000e-01	2.755271e+148	3.698756e-14
228	1.687529e+152	1.500000e+00	2.000000e-01	-1.863124e+146	-8.036754e-14
228	1.687529e+152	1.500000e+00	1.950000e-01	-1.863124e+146	-2.501111e-16

230	4.177959e+153	-2.000000e+00	2.000000e-01	8.692751e+159	1.499879e-01
230	4.177959e+153	-2.000000e+00	1.950000e-01	8.692751e+159	4.437291e-04
230	4.177959e+153	-1.500000e+00	2.000000e-01	1.117962e+158	1.928972e-03
230	4.177959e+153	-1.500000e+00	1.950000e-01	1.117962e+158	5.706733e-06
230	4.177959e+153	-1.000000e+00	2.000000e-01	9.563617e+155	1.650141e-05
230	4.177959e+153	-1.000000e+00	1.950000e-01	9.563617e+155	4.881832e-08
230	4.177959e+153	-5.000000e-01	2.000000e-01	3.862030e+153	6.663688e-08
230	4.177959e+153	-5.000000e-01	1.950000e-01	3.862030e+153	1.971407e-10
230	4.177959e+153	5.000000e-01	2.000000e-01	6.732587e+149	1.161665e-11
230	4.177959e+153	5.000000e-01	1.950000e-01	6.732587e+149	3.436707e-14
230	4.177959e+153	1.500000e+00	2.000000e-01	-4.512725e+147	-7.786420e-14
230	4.177959e+153	1.500000e+00	1.950000e-01	-4.512725e+147	-2.303560e-16

232	1.034469e+155	-2.000000e+00	2.000000e-01	2.208495e+161	1.524247e-01
232	1.034469e+155	-2.000000e+00	1.950000e-01	2.208495e+161	4.286731e-04
232	1.034469e+155	-1.500000e+00	2.000000e-01	2.816177e+159	1.943654e-03
232	1.034469e+155	-1.500000e+00	1.950000e-01	2.816177e+159	5.466255e-06
232	1.034469e+155	-1.000000e+00	2.000000e-01	2.388657e+157	1.648590e-05
232	1.034469e+155	-1.000000e+00	1.950000e-01	2.388657e+157	4.636428e-08
232	1.034469e+155	-5.000000e-01	2.000000e-01	9.565827e+154	6.602091e-08
232	1.034469e+155	-5.000000e-01	1.950000e-01	9.565827e+154	1.856745e-10
232	1.034469e+155	5.000000e-01	2.000000e-01	1.645469e+151	1.135661e-11
232	1.034469e+155	5.000000e-01	1.950000e-01	1.645469e+151	3.193886e-14
232	1.034469e+155	1.500000e+00	2.000000e-01	-1.093350e+149	-7.546027e-14
232	1.034469e+155	1.500000e+00	1.950000e-01	-1.093350e+149	-2.122214e-16

234	2.561598e+156	-2.000000e+00	2.000000e-01	5.610224e+162	1.548814e-01
234	2.561598e+156	-2.000000e+00	1.950000e-01	5.610224e+162	4.140752e-04
234	2.561598e+156	-1.500000e+00	2.000000e-01	7.093639e+160	1.958340e-03
234	2.561598e+156	-1.500000e+00	1.950000e-01	7.093639e+160	5.235621e-06
234	2.561598e+156	-1.000000e+00	2.000000e-01	5.966128e+158	1.647068e-05
234	2.561598e+156	-1.000000e+00	1.950000e-01	5.966128e+158	4.403435e-08
234	2.561598e+156	-5.000000e-01	2.000000e-01	2.369557e+156	6.541634e-08
234	2.561598e+156	-5.000000e-01	1.950000e-01	2.369557e+156	1.748905e-10
234	2.561598e+156	5.000000e-01	2.000000e-01	4.022404e+152	1.110464e-11
234	2.561598e+156	5.000000e-01	1.950000e-01	4.022404e+152	2.968826e-14
234	2.561598e+156	1.500000e+00	2.000000e-01	-2.649726e+150	-7.315095e-14
234	2.561598e+156	1.500000e+00	1.950000e-01	-2.649726e+150	-1.955690e-16

236	6.343714e+157	-2.000000e+00	2.000000e-01	1.424982e+164	1.573579e-01
236	6.343714e+157	-2.000000e+00	1.950000e-01	1.424982e+164	3.999243e-04
236	6.343714e+157	-1.500000e+00	2.000000e-01	1.786712e+162	1.973029e-03
236	6.343714e+157	-1.500000e+00	1.950000e-01	1.786712e+162	5.014444e-06
236	6.343714e+157	-1.000000e+00	2.000000e-01	1.490179e+160	1.645574e-05
236	6.343714e+157	-1.000000e+00	1.950000e-01	1.490179e+160	4.182219e-08
236	6.343714e+157	-5.000000e-01	2.000000e-01	5.870149e+157	6.482284e-08
236	6.343714e+157	-5.000000e-01	1.950000e-01	5.870149e+157	1.647469e-10
236	6.343714e+157	5.000000e-01	2.000000e-01	9.834868e+153	1.086044e-11
236	6.343714e+157	5.000000e-01	1.950000e-01	9.834868e+153	2.760176e-14
236	6.343714e+157	1.500000e+00	2.000000e-01	-6.423351e+151	-7.093174e-14
236	6.343714e+157	1.500000e+00	1.950000e-01	-6.423351e+151	-1.802727e-16

238	1.571139e+159	-2.000000e+00	2.000000e-01	3.618971e+165	1.598542e-01
238	1.571139e+159	-2.000000e+00	1.950000e-01	3.618971e+165	3.862092e-04
238	1.571139e+159	-1.500000e+00	2.000000e-01	4.500042e+163	1.987722e-03
238	1.571139e+159	-1.500000e+00	1.950000e-01	4.500042e+163	4.802353e-06
238	1.571139e+159	-1.000000e+00	2.000000e-01	3.722129e+161	1.644108e-05
238	1.571139e+159	-1.000000e+00	1.950000e-01	3.722129e+161	3.972180e-08
238	1.571139e+159	-5.000000e-01	2.000000e-01	1.454345e+159	6.424013e-08
238	1.571139e+159	-5.000000e-01	1.950000e-01	1.454345e+159	1.552047e-10
238	1.571139e+159	5.000000e-01	2.000000e-01	2.405120e+155	1.062370e-11
238	1.571139e+159	5.000000e-01	1.950000e-01	2.405120e+155	2.566694e-14
238	1.571139e+159	1.500000e+00	2.000000e-01	-1.557540e+153	-6.879837e-14
238	1.571139e+159	1.500000e+00	1.950000e-01	-1.557540e+153	-1.662175e-16

240	3.891554e+160	-2.000000e+00	2.000000e-01	9.189840e+166	1.623704e-01
240	3.891554e+160	-2.000000e+00	1.950000e-01	9.189840e+166	3.729191e-04
240	3.891554e+160	-1.500000e+00	2.000000e-01	1.133328e+165	2.002417e-03
240	3.891554e+160	-1.500000e+00	1.950000e-01	1.133328e+165	4.598988e-06
240	3.891554e+160	-1.000000e+00	2.000000e-01	9.297175e+162	1.642669e-05
240	3.891554e+160	-1.000000e+00	1.950000e-01	9.297175e+162	3.772747e-08
240	3.891554e+160	-5.000000e-01	2.000000e-01	3.603475e+160	6.366790e-08
240	3.891554e+160	-5.000000e-01	1.950000e-01	3.603475e+160	1.462272e-10
240	3.891554e+160	5.000000e-01	2.000000e-01	5.882861e+156	1.039412e-11
240	3.891554e+160	5.000000e-01	1.950000e-01	5.882861e+156	2.387236e-14
240	3.891554e+160	1.500000e+00	2.000000e-01	-3.777736e+154	-6.674682e-14
240	3.891554e+160	1.500000e+00	1.950000e-01	-3.777736e+154	-1.532987e-16

242	9.639815e+161	-2.000000e+00	2.000000e-01	2.333344e+168	1.649065e-01
242	9.639815e+161	-2.000000e+00	1.950000e-01	2.333344e+168	3.600433e-04
242	9.639815e+161	-1.500000e+00	2.000000e-01	2.854118e+166	2.017116e-03
242	9.639815e+161	-1.500000e+00	1.950000e-01	2.854118e+166	4.404005e-06
242	9.639815e+161	-1.000000e+00	2.000000e-01	2.322294e+164	1.641255e-05
242	9.639815e+161	-1.000000e+00	1.950000e-01	2.322294e+164	3.583382e-08
242	9.639815e+161	-5.000000e-01	2.000000e-01	8.929165e+161	6.310587e-08
242	9.639815e+161	-5.000000e-01	1.950000e-01	8.929165e+161	1.377802e-10
242	9.639815e+161	5.000000e-01	2.000000e-01	1.439206e+158	1.017143e-11
242	9.639815e+161	5.000000e-01	1.950000e-01	1.439206e+158	2.220746e-14
242	9.639815e+161	1.500000e+00	2.000000e-01	-9.165095e+155	-6.477329e-14
242	9.639815e+161	1.500000e+00	1.950000e-01	-9.165095e+155	-1.414207e-16

244	2.388090e+163	-2.000000e+00	2.000000e-01	5.923771e+169	1.674624e-01
244	2.388090e+163	-2.000000e+00	1.950000e-01	5.923771e+169	3.475709e-04
244	2.388090e+163	-1.500000e+00	2.000000e-01	7.187300e+167	2.031818e-03
244	2.388090e+163	-1.500000e+00	1.950000e-01	7.187300e+167	4.217072e-06
244	2.388090e+163	-1.000000e+00	2.000000e-01	5.800825e+165	1.639867e-05
244	2.388090e+163	-1.000000e+00	1.950000e-01	5.800825e+165	3.403572e-08
244	2.388090e+163	-5.000000e-01	2.000000e-01	2.212762e+163	6.255378e-08
244	2.388090e+163	-5.000000e-01	1.950000e-01	2.212762e+163	1.298314e-10
244	2.388090e+163	5.000000e-01	2.000000e-01	3.521584e+159	9.955360e-12
244	2.388090e+163	5.000000e-01	1.950000e-01	3.521584e+159	2.066252e-14
244	2.388090e+163	1.500000e+00	2.000000e-01	-2.224095e+157	-6.287417e-14
244	2.388090e+163	1.500000e+00	1.950000e-01	-2.224095e+157	-1.304964e-16

246	5.916546e+164	-2.000000e+00	2.000000e-01	1.503721e+171	1.700381e-01
246	5.916546e+164	-2.000000e+00	1.950000e-01	1.503721e+171	3.354916e-04
246	5.916546e+164	-1.500000e+00	2.000000e-01	1.809829e+169	2.046522e-03
246	5.916546e+164	-1.500000e+00	1.950000e-01	1.809829e+169	4.037867e-06
246	5.916546e+164	-1.000000e+00	2.000000e-01	1.449001e+167	1.638504e-05
246	5.916546e+164	-1.000000e+00	1.950000e-01	1.449001e+167	3.232831e-08
246	5.916546e+164	-5.000000e-01	2.000000e-01	5.483935e+164	6.201136e-08
246	5.916546e+164	-5.000000e-01	1.950000e-01	5.483935e+164	1.223508e-10
246	5.916546e+164	5.000000e-01	2.000000e-01	8.618521e+160	9.745669e-12
246	5.916546e+164	5.000000e-01	1.950000e-01	8.618521e+160	1.922858e-14
246	5.916546e+164	1.500000e+00	2.000000e-01	-5.398570e+158	-6.104607e-14
246	5.916546e+164	1.500000e+00	1.950000e-01	-5.398570e+158	-1.204462e-16

248	1.465956e+166	-2.000000e+00	2.000000e-01	3.816688e+172	1.726337e-01
248	1.465956e+166	-2.000000e+00	1.950000e-01	3.816688e+172	3.237951e-04
248	1.465956e+166	-1.500000e+00	2.000000e-01	4.557089e+170	2.061230e-03
248	1.465956e+166	-1.500000e+00	1.950000e-01	4.557089e+170	3.866083e-06
248	1.465956e+166	-1.000000e+00	2.000000e-01	3.619541e+168	1.637165e-05
248	1.465956e+166	-1.000000e+00	1.950000e-01	3.619541e+168	3.070698e-08
248	1.465956e+166	-5.000000e-01	2.000000e-01	1.359200e+166	6.147836e-08
248	1.465956e+166	-5.000000e-01	1.950000e-01	1.359200e+166	1.153100e-10
248	1.465956e+166	5.000000e-01	2.000000e-01	2.109627e+162	9.542113e-12
248	1.465956e+166	5.000000e-01	1.950000e-01	2.109627e+162	1.789737e-14
248	1.465956e+166	1.500000e+00	2.000000e-01	-1.310725e+160	-5.928576e-14
248	1.465956e+166	1.500000e+00	1.950000e-01	-1.310725e+160	-1.111975e-16

250	3.632520e+167	-2.000000e+00	2.000000e-01	9.686278e+173	1.752491e-01
250	3.632520e+167	-2.000000e+00	1.950000e-01	9.686278e+173	3.124710e-04
250	3.632520e+167	-1.500000e+00	2.000000e-01	1.147403e+172	2.075941e-03
250	3.632520e+167	-1.500000e+00	1.950000e-01	1.147403e+172	3.701424e-06
250	3.632520e+167	-1.000000e+00	2.000000e-01	9.041579e+169	1.635849e-05
250	3.632520e+167	-1.000000e+00	1.950000e-01	9.041579e+169	2.916736e-08
250	3.632520e+167	-5.000000e-01	2.000000e-01	3.369047e+167	6.095452e-08
250	3.632520e+167	-5.000000e-01	1.950000e-01	3.369047e+167	1.086826e-10
250	3.632520e+167	5.000000e-01	2.000000e-01	5.164822e+163	9.344461e-12
250	3.632520e+167	5.000000e-01	1.950000e-01	5.164822e+163	1.666127e-14
250	3.632520e+167	1.500000e+00	2.000000e-01	-3.183096e+161	-5.759020e-14
250	3.632520e+167	1.500000e+00	1.950000e-01	-3.183096e+161	-1.026839e-16

252	9.001790e+168	-2.000000e+00	2.000000e-01	2.457983e+175	1.778844e-01
252	9.001790e+168	-2.000000e+00	1.950000e-01	2.457983e+175	3.015095e-04
252	9.001790e+168	-1.500000e+00	2.000000e-01	2.888838e+173	2.090654e-03
252	9.001790e+168	-1.500000e+00	1.950000e-01	2.888838e+173	3.543605e-06
252	9.001790e+168	-1.000000e+00	2.000000e-01	2.258608e+171	1.634556e-05
252	9.001790e+168	-1.000000e+00	1.950000e-01	2.258608e+171	2.770530e-08
252	9.001790e+168	-5.000000e-01	2.000000e-01	8.351469e+168	6.043963e-08
252	9.001790e+168	-5.000000e-01	1.950000e-01	8.351469e+168	1.024436e-10
252	9.001790e+168	5.000000e-01	2.000000e-01	1.264680e+165	9.152497e-12
252	9.001790e+168	5.000000e-01	1.950000e-01	1.264680e+165	1.551325e-14
252	9.001790e+168	1.500000e+00	2.000000e-01	-7.731997e+162	-5.595651e-14
252	9.001790e+168	1.500000e+00	1.950000e-01	-7.731997e+162	-9.484485e-17

254	2.230915e+170	-2.000000e+00	2.000000e-01	6.236678e+176	1.805395e-01
254	2.230915e+170	-2.000000e+00	1.950000e-01	6.236678e+176	2.909006e-04
254	2.230915e+170	-1.500000e+00	2.000000e-01	7.272931e+174	2.105370e-03
254	2.230915e+170	-1.500000e+00	1.950000e-01	7.272931e+174	3.392351e-06
254	2.230915e+170	-1.000000e+00	2.000000e-01	5.642130e+172	1.633285e-05
254	2.230915e+170	-1.000000e+00	1.950000e-01	5.642130e+172	2.631688e-08
254	2.230915e+170	-5.000000e-01	2.000000e-01	2.070381e+170	5.993344e-08
254	2.230915e+170	-5.000000e-01	1.950000e-01	2.070381e+170	9.656986e-11
254	2.230915e+170	5.000000e-01	2.000000e-01	3.097279e+166	8.966011e-12
254	2.230915e+170	5.000000e-01	1.950000e-01	3.097279e+166	1.444680e-14
254	2.230915e+170	1.500000e+00	2.000000e-01	-1.878606e+164	-5.438193e-14
254	2.230915e+170	1.500000e+00	1.950000e-01	-1.878606e+164	-8.762479e-17

256	5.529295e+171	-2.000000e+00	2.000000e-01	1.582271e+178	1.832145e-01
256	5.529295e+171	-2.000000e+00	1.950000e-01	1.582271e+178	2.806347e-04
256	5.529295e+171	-1.500000e+00	2.000000e-01	1.830944e+176	2.120088e-03
256	5.529295e+171	-1.500000e+00	1.950000e-01	1.830944e+176	3.247398e-06
256	5.529295e+171	-1.000000e+00	2.000000e-01	1.409454e+174	1.632036e-05
256	5.529295e+171	-1.000000e+00	1.950000e-01	1.409454e+174	2.499835e-08
256	5.529295e+171	-5.000000e-01	2.000000e-01	5.132971e+171	5.943575e-08
256	5.529295e+171	-5.000000e-01	1.950000e-01	5.132971e+171	9.103939e-11
256	5.529295e+171	5.000000e-01	2.000000e-01	7.586705e+167	8.784804e-12
256	5.529295e+171	5.000000e-01	1.950000e-01	7.586705e+167	1.345593e-14
256	5.529295e+171	1.500000e+00	2.000000e-01	-4.565414e+165	-5.286388e-14
256	5.529295e+171	1.500000e+00	1.950000e-01	-4.565414e+165	-8.097308e-17

258	1.370530e+173	-2.000000e+00	2.000000e-01	4.013859e+179	1.859093e-01
258	1.370530e+173	-2.000000e+00	1.950000e-01	4.013859e+179	2.707023e-04
258	1.370530e+173	-1.500000e+00	2.000000e-01	4.609143e+177	2.134809e-03
258	1.370530e+173	-1.500000e+00	1.950000e-01	4.609143e+177	3.108493e-06
258	1.370530e+173	-1.000000e+00	2.000000e-01	3.520982e+175	1.630808e-05
258	1.370530e+173	-1.000000e+00	1.950000e-01	3.520982e+175	2.374617e-08
258	1.370530e+173	-5.000000e-01	2.000000e-01	1.272676e+173	5.894633e-08
258	1.370530e+173	-5.000000e-01	1.950000e-01	1.272676e+173	8.583168e-11
258	1.370530e+173	5.000000e-01	2.000000e-01	1.858651e+169	8.608685e-12
258	1.370530e+173	5.000000e-01	1.950000e-01	1.858651e+169	1.253510e-14
258	1.370530e+173	1.500000e+00	2.000000e-01	-1.109745e+167	-5.139990e-14
258	1.370530e+173	1.500000e+00	1.950000e-01	-1.109745e+167	-7.484333e-17

260	3.397341e+174	-2.000000e+00	2.000000e-01	1.018117e+181	1.886239e-01
260	3.397341e+174	-2.000000e+00	1.950000e-01	1.018117e+181	2.610940e-04
260	3.397341e+174	-1.500000e+00	2.000000e-01	1.160233e+179	2.149532e-03
260	3.397341e+174	-1.500000e+00	1.950000e-01	1.160233e+179	2.975391e-06
260	3.397341e+174	-1.000000e+00	2.000000e-01	8.795938e+176	1.629600e-05
260	3.397341e+174	-1.000000e+00	1.950000e-01	8.795938e+176	2.255699e-08
260	3.397341e+174	-5.000000e-01	2.000000e-01	3.155709e+174	5.846498e-08
260	3.397341e+174	-5.000000e-01	1.950000e-01	3.155709e+174	8.092745e-11
260	3.397341e+174	5.000000e-01	2.000000e-01	4.554214e+170	8.437471e-12
260	3.397341e+174	5.000000e-01	1.950000e-01	4.554214e+170	1.167918e-14
260	3.397341e+174	1.500000e+00	2.000000e-01	-2.698136e+168	-4.998764e-14
260	3.397341e+174	1.500000e+00	1.950000e-01	-2.698136e+168	-6.919309e-17

262	8.422104e+175	-2.000000e+00	2.000000e-01	2.582193e+182	1.913584e-01
262	8.422104e+175	-2.000000e+00	1.950000e-01	2.582193e+182	2.518007e-04
262	8.422104e+175	-1.500000e+00	2.000000e-01	2.920453e+180	2.164258e-03
262	8.422104e+175	-1.500000e+00	1.950000e-01	2.920453e+180	2.847858e-06
262	8.422104e+175	-1.000000e+00	2.000000e-01	2.197382e+178	1.628413e-05
262	8.422104e+175	-1.000000e+00	1.950000e-01	2.197382e+178	2.142761e-08
262	8.422104e+175	-5.000000e-01	2.000000e-01	7.825380e+175	5.799150e-08
262	8.422104e+175	-5.000000e-01	1.950000e-01	7.825380e+175	7.630863e-11
262	8.422104e+175	5.000000e-01	2.000000e-01	1.116088e+172	8.270989e-12
262	8.422104e+175	5.000000e-01	1.950000e-01	1.116088e+172	1.088345e-14
262	8.422104e+175	1.500000e+00	2.000000e-01	-6.561451e+169	-4.862490e-14
262	8.422104e+175	1.500000e+00	1.950000e-01	-6.561451e+169	-6.398351e-17

264	2.088010e+177	-2.000000e+00	2.000000e-01	6.548399e+183	1.941127e-01
264	2.088010e+177	-2.000000e+00	1.950000e-01	6.548399e+183	2.428134e-04
264	2.088010e+177	-1.500000e+00	2.000000e-01	7.350818e+181	2.178986e-03
264	2.088010e+177	-1.500000e+00	1.950000e-01	7.350818e+181	2.725669e-06
264	2.088010e+177	-1.000000e+00	2.000000e-01	5.489516e+179	1.627245e-05
264	2.088010e+177	-1.000000e+00	1.950000e-01	5.489516e+179	2.035501e-08
264	2.088010e+177	-5.000000e-01	2.000000e-01	1.940631e+177	5.752570e-08
264	2.088010e+177	-5.000000e-01	1.950000e-01	1.940631e+177	7.195823e-11
264	2.088010e+177	5.000000e-01	2.000000e-01	2.735598e+173	8.109071e-12
264	2.088010e+177	5.000000e-01	1.950000e-01	2.735598e+173	1.014354e-14
264	2.088010e+177	1.500000e+00	2.000000e-01	-1.595990e+171	-4.730957e-14
264	2.088010e+177	1.500000e+00	1.950000e-01	-1.595990e+171	-5.917899e-17

266	5.176957e+178	-2.000000e+00	2.000000e-01	1.660497e+185	1.968869e-01
266	5.176957e+178	-2.000000e+00	1.950000e-01	1.660497e+185	2.341233e-04
266	5.176957e+178	-1.500000e+00	2.000000e-01	1.850128e+183	2.193717e-03
266	5.176957e+178	-1.500000e+00	1.950000e-01	1.850128e+183	2.608605e-06
266	5.176957e+178	-1.000000e+00	2.000000e-01	1.371410e+181	1.626096e-05
266	5.176957e+178	-1.000000e+00	1.950000e-01	1.371410e+181	1.933632e-08
266	5.176957e+178	-5.000000e-01	2.000000e-01	4.812926e+178	5.706739e-08
266	5.176957e+178	-5.000000e-01	1.950000e-01	4.812926e+178	6.786031e-11
266	5.176957e+178	5.000000e-01	2.000000e-01	6.706152e+174	7.951559e-12
266	5.176957e+178	5.000000e-01	1.950000e-01	6.706152e+174	9.455403e-15
266	5.176957e+178	1.500000e+00	2.000000e-01	-3.882873e+172	-4.603965e-14
266	5.176957e+178	1.500000e+00	1.950000e-01	-3.882873e+172	-5.474693e-17

268	1.283648e+180	-2.000000e+00	2.000000e-01	4.210151e+186	1.996809e-01
268	1.283648e+180	-2.000000e+00	1.950000e-01	4.210151e+186	2.257218e-04
268	1.283648e+180	-1.500000e+00	2.000000e-01	4.656383e+184	2.208450e-03
268	1.283648e+180	-1.500000e+00	1.950000e-01	4.656383e+184	2.496459e-06
268	1.283648e+180	-1.000000e+00	2.000000e-01	3.426142e+182	1.624966e-05
268	1.283648e+180	-1.000000e+00	1.950000e-01	3.426142e+182	1.836882e-08
268	1.283648e+180	-5.000000e-01	2.000000e-01	1.193723e+180	5.661640e-08
268	1.283648e+180	-5.000000e-01	1.950000e-01	1.193723e+180	6.399989e-11
268	1.283648e+180	5.000000e-01	2.000000e-01	1.644224e+176	7.798298e-12
268	1.283648e+180	5.000000e-01	1.950000e-01	1.644224e+176	8.815294e-15
268	1.283648e+180	1.500000e+00	2.000000e-01	-9.448598e+173	-4.481323e-14
268	1.283648e+180	1.500000e+00	1.950000e-01	-9.448598e+173	-5.065744e-17

270	3.183073e+181	-2.000000e+00	2.000000e-01	1.067370e+188	2.024948e-01
270	3.183073e+181	-2.000000e+00	1.950000e-01	1.067370e+188	2.176006e-04
270	3.183073e+181	-1.500000e+00	2.000000e-01	1.171863e+186	2.223185e-03
270	3.183073e+181	-1.500000e+00	1.950000e-01	1.171863e+186	2.389031e-06
270	3.183073e+181	-1.000000e+00	2.000000e-01	8.559493e+183	1.623854e-05
270	3.183073e+181	-1.000000e+00	1.950000e-01	8.559493e+183	1.744991e-08
270	3.183073e+181	-5.000000e-01	2.000000e-01	2.960910e+181	5.617255e-08
270	3.183073e+181	-5.000000e-01	1.950000e-01	2.960910e+181	6.036293e-11
270	3.183073e+181	5.000000e-01	2.000000e-01	4.031939e+177	7.649142e-12
270	3.183073e+181	5.000000e-01	1.950000e-01	4.031939e+177	8.219757e-15
270	3.183073e+181	1.500000e+00	2.000000e-01	-2.299702e+175	-4.362850e-14
