RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Var	Uniform	1.0e-05	Sin	4	7	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	-1.184e-01	8.864e-01	-1.596e+00	1.475e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0938	0.0625	0.0625	0.0313	0.156	0.0313	0.00	0.0625	0.0625	0.0938	0.0625	0.0938	0.125	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Sin	4	7	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	2.156e-01	1.020e+00	-2.463e+00	2.029e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0313	0.0938	0.0625	0.0625	0.00	0.219	0.0625	0.0313	0.0313	0.0313	0.0625	0.0625	0.0625	0.00	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	7	Forward	4.000e-05	0.000e+00	4.000e-05	4.000e-05	-1.547e-01	8.482e-01	-1.677e+00	1.849e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.0938	0.0625	0.125	0.0313	0.125	0.0625	0.0625	0.188	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	7	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	2.110e-02	8.620e-01	-1.638e+00	1.400e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0625	0.0938	0.0313	0.0938	0.0938	0.0313	0.156	0.00	0.0938	0.0313	0.0938	0.0625	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	4	7	Roundtrip	2.500e-06	0.000e+00	2.500e-06	2.500e-06	-1.479e-01	8.702e-01	-2.332e+00	1.990e+00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.125	0.125	0.156	0.156	0.0625	0.00	0.0938	0.0313	0.0313	0.00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Slope	4	0	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	1.044e-01	6.882e-01	-1.194e+00	1.548e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0625	0.00	0.0938	0.0938	0.219	0.125	0.0313	0.0938	0.0625	0.0313	0.00	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Slope	4	0	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	1.351e-02	6.960e-01	-1.342e+00	1.589e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0938	0.0625	0.0938	0.156	0.0313	0.0625	0.219	0.0313	0.0625	0.0313	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Slope	4	0	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	-4.193e-02	9.692e-01	-2.761e+00	1.798e+00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0938	0.0938	0.0938	0.125	0.0313	0.0625	0.0625	0.156	0.0313	0.00	0.00	0.0625	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Slope	4	0	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	7.877e-02	1.028e+00	-2.702e+00	1.806e+00	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0938	0.0313	0.0625	0.0313	0.00	0.0938	0.156	0.0625	0.0938	0.0625	0.0938	0.0313	0.0625	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Slope	4	0	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	1.400e-02	1.031e+00	-1.626e+00	1.634e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.125	0.00	0.125	0.0938	0.00	0.0625	0.0313	0.0313	0.00	0.125	0.0625	0.0313	0.0313	0.0938	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Slope	4	0	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	-6.398e-02	9.516e-01	-2.244e+00	2.090e+00	0.00	0.00	0.00	0.00	0.0625	0.00	0.00	0.00	0.0313	0.00	0.0625	0.156	0.0313	0.0313	0.00	0.0625	0.156	0.125	0.0938	0.0625	0.0313	0.0625	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	7	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	-9.988e-02	8.422e-01	-1.888e+00	1.876e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0625	0.0625	0.0625	0.156	0.125	0.0313	0.0625	0.125	0.00	0.0625	0.125	0.00	0.0313	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	7	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	-3.791e-01	7.587e-01	-1.872e+00	1.372e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0625	0.0938	0.156	0.156	0.0625	0.0938	0.0313	0.0625	0.0625	0.0625	0.0313	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Sin	4	7	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	6.253e-02	1.014e+00	-2.473e+00	2.067e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0625	0.0313	0.00	0.00	0.0313	0.0625	0.188	0.00	0.125	0.0625	0.0625	0.125	0.0313	0.00	0.0938	0.00	0.00	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	7	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	2.791e-03	9.839e-01	-1.593e+00	2.211e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.125	0.0313	0.125	0.00	0.0938	0.0625	0.125	0.0625	0.0938	0.0625	0.0313	0.00	0.00	0.0625	0.0313	0.00	0.00	0.0625	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	7	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	-9.373e-02	9.795e-01	-2.746e+00	1.800e+00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0938	0.0938	0.0313	0.0313	0.0938	0.125	0.125	0.0313	0.00	0.0625	0.0625	0.0625	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-04	Cos	4	7	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	9.075e-02	9.511e-01	-2.259e+00	1.485e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0625	0.156	0.0625	0.0625	0.0625	0.0938	0.00	0.0313	0.0313	0.125	0.0313	0.156	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	4	7	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	3.636e-02	9.745e-01	-1.755e+00	2.979e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0625	0.0938	0.0625	0.125	0.00	0.0938	0.0938	0.00	0.0938	0.0938	0.0938	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313
Var	Uniform	1.0e-04	Sin	4	7	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	-5.007e-02	9.739e-01	-1.408e+00	1.670e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0938	0.125	0.0625	0.0625	0.0938	0.00	0.0938	0.0313	0.00	0.0625	0.0938	0.0625	0.0625	0.0313	0.0938	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	4	7	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	-3.168e-02	1.075e+00	-2.748e+00	1.628e+00	0.00	0.0313	0.00	0.00	0.00	0.0625	0.00	0.0313	0.0313	0.0313	0.0313	0.00	0.0625	0.0313	0.0313	0.0313	0.281	0.0625	0.0313	0.0938	0.0313	0.00	0.0625	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	7	Forward	4.000e-04	1.543e-11	4.000e-04	4.000e-04	5.273e-02	8.785e-01	-1.189e+00	2.130e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0938	0.125	0.0938	0.0313	0.0313	0.0625	0.0625	0.125	0.0938	0.0313	0.0625	0.0313	0.0313	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	7	Backward	1.000e-04	3.859e-12	1.000e-04	1.000e-04	1.244e-01	8.712e-01	-1.654e+00	1.677e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.00	0.00	0.0625	0.188	0.0313	0.0313	0.0625	0.125	0.0625	0.0625	0.0313	0.0938	0.0625	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	4	7	Roundtrip	2.500e-05	9.647e-13	2.500e-05	2.500e-05	7.851e-02	9.399e-01	-1.867e+00	1.695e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.00	0.00	0.0625	0.125	0.0313	0.0625	0.125	0.0625	0.0625	0.0625	0.0313	0.125	0.0313	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Slope	4	0	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	5.413e-02	1.012e+00	-2.176e+00	2.091e+00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.00	0.00	0.0313	0.156	0.0313	0.00	0.125	0.0313	0.0938	0.156	0.0313	0.0625	0.0625	0.00	0.0313	0.0313	0.00	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Slope	4	0	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	-9.011e-02	1.009e+00	-2.429e+00	1.897e+00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00	0.0313	0.00	0.0625	0.00	0.0625	0.125	0.125	0.0625	0.0313	0.0938	0.0625	0.0313	0.0313	0.0625	0.0938	0.00	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Slope	4	0	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	-4.561e-02	9.997e-01	-1.697e+00	2.514e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.156	0.0313	0.00	0.0313	0.00	0.188	0.00	0.0938	0.0625	0.188	0.0625	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00
Var	Uniform	1.0e-03	Slope	4	0	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	1.131e-01	1.020e+00	-2.284e+00	1.833e+00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.0313	0.0625	0.125	0.0938	0.0625	0.0625	0.0625	0.0938	0.0625	0.0313	0.0313	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Slope	4	0	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	5.977e-02	1.024e+00	-1.593e+00	1.646e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0938	0.0313	0.00	0.125	0.0625	0.0625	0.0313	0.0625	0.0625	0.0313	0.00	0.0938	0.0625	0.0625	0.0625	0.0938	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Slope	4	0	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	6.188e-02	8.382e-01	-2.055e+00	1.762e+00	0.00	0.00	0.00	0.00	0.00	0.0323	0.0323	0.00	0.00	0.0645	0.0323	0.0323	0.00	0.0323	0.0968	0.129	0.129	0.129	0.0323	0.161	0.0323	0.0323	0.00	0.00	0.0323	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	7	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	-2.427e-01	7.440e-01	-1.977e+00	8.596e-01	0.00	0.00	0.00	0.00	0.00	0.0323	0.00	0.00	0.00	0.0323	0.194	0.0645	0.129	0.00	0.0968	0.0968	0.0323	0.0968	0.0645	0.161	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	7	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	1.266e-01	9.447e-01	-1.927e+00	2.275e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.00	0.0313	0.0625	0.0313	0.0625	0.0313	0.125	0.0625	0.0938	0.0625	0.0938	0.0625	0.0313	0.0938	0.0625	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Sin	4	7	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	-4.754e-01	9.186e-01	-2.224e+00	1.372e+00	0.00	0.00	0.00	0.00	0.0323	0.0323	0.0323	0.0323	0.0323	0.129	0.0968	0.00	0.129	0.0645	0.0968	0.0645	0.0323	0.0323	0.0968	0.00	0.0323	0.0323	0.0323	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	7	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	-2.215e-01	9.041e-01	-2.183e+00	1.378e+00	0.00	0.00	0.00	0.00	0.0938	0.0313	0.00	0.00	0.00	0.0313	0.00	0.0313	0.125	0.0313	0.125	0.156	0.0938	0.125	0.0313	0.0313	0.0625	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	7	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	-3.977e-01	8.416e-01	-2.209e+00	1.458e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0625	0.0313	0.0625	0.0938	0.188	0.0625	0.0313	0.125	0.00	0.0313	0.156	0.00	0.0625	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-03	Cos	4	7	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	2.713e-01	1.079e+00	-2.042e+00	2.671e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0625	0.00	0.0938	0.0313	0.0625	0.0313	0.125	0.0938	0.0313	0.0625	0.0625	0.0313	0.0313	0.0938	0.0313	0.00	0.0625	0.00	0.00	0.0313	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	7	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	1.361e-01	1.117e+00	-2.607e+00	2.483e+00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0313	0.0313	0.0313	0.125	0.0625	0.0313	0.0625	0.0938	0.0938	0.0625	0.125	0.00	0.0313	0.00	0.00	0.0313	0.0313	0.00	0.0625	0.00	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	7	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	1.669e-01	1.113e+00	-1.717e+00	1.727e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0625	0.00	0.0625	0.00	0.0625	0.0938	0.0313	0.0625	0.0625	0.0938	0.0313	0.00	0.0313	0.0625	0.0625	0.156	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Sin	4	7	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	-1.913e-02	9.443e-01	-2.411e+00	1.853e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0313	0.0313	0.00	0.0625	0.0625	0.0313	0.0313	0.0625	0.125	0.156	0.0625	0.00	0.188	0.0313	0.00	0.00	0.00	0.0625	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	7	Forward	4.000e-03	0.000e+00	4.000e-03	4.000e-03	-2.010e-01	8.614e-01	-2.319e+00	1.733e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.0313	0.0313	0.188	0.0313	0.0625	0.0938	0.125	0.125	0.0938	0.00	0.00	0.00	0.00	0.00	0.0625	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	7	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	-3.632e-01	8.066e-01	-1.663e+00	1.028e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0938	0.0938	0.0938	0.0313	0.0625	0.0625	0.0938	0.125	0.0625	0.0313	0.0938	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Cos	4	7	Roundtrip	2.500e-04	0.000e+00	2.500e-04	2.500e-04	1.862e-01	1.026e+00	-1.667e+00	1.861e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.0938	0.00	0.0938	0.0313	0.0625	0.0938	0.0313	0.0313	0.0938	0.00	0.125	0.0938	0.00	0.0313	0.0938	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Slope	4	0	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	-8.151e-02	8.719e-01	-2.448e+00	1.635e+00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.0625	0.00	0.0625	0.0625	0.0625	0.156	0.0625	0.0625	0.0313	0.125	0.0625	0.125	0.00	0.0313	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Slope	4	0	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-1.335e-01	8.654e-01	-2.117e+00	1.698e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0625	0.00	0.0313	0.0625	0.219	0.00	0.125	0.0625	0.0313	0.00	0.125	0.156	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Slope	4	0	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	3.071e-01	9.921e-01	-2.603e+00	1.968e+00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00	0.00	0.0313	0.0313	0.00	0.00	0.0938	0.00	0.125	0.125	0.125	0.0625	0.0938	0.0938	0.0313	0.0313	0.00	0.0313	0.0625	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Slope	4	0	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	-3.779e-01	9.840e-01	-2.820e+00	2.219e+00	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.0313	0.0938	0.156	0.0625	0.0938	0.0313	0.0313	0.0625	0.0938	0.156	0.0625	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Slope	4	0	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-1.818e-01	1.038e+00	-1.717e+00	1.570e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0938	0.0938	0.0938	0.0938	0.0625	0.00	0.0313	0.00	0.0938	0.0938	0.0625	0.00	0.0625	0.0313	0.0313	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Slope	4	0	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	2.055e-02	9.232e-01	-2.227e+00	1.507e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.0313	0.0313	0.00	0.0625	0.0313	0.0625	0.0938	0.0625	0.0625	0.0625	0.188	0.0313	0.0938	0.0625	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Sin	4	7	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	4.558e-02	1.117e+00	-2.085e+00	2.757e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0625	0.0625	0.0313	0.0313	0.0938	0.00	0.0313	0.0938	0.0938	0.00	0.0938	0.0938	0.0313	0.0625	0.0938	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.0313	0.00
Var	Gaussian	1.0e-02	Sin	4	7	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	1.292e-01	9.590e-01	-1.618e+00	2.091e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0323	0.0323	0.0323	0.0323	0.0645	0.161	0.0645	0.0323	0.0968	0.0323	0.0323	0.0645	0.0968	0.0645	0.00	0.0645	0.0323	0.0323	0.0323	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Sin	4	7	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	-3.490e-01	1.001e+00	-2.003e+00	2.193e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0625	0.0625	0.0625	0.0313	0.0625	0.125	0.0313	0.0313	0.125	0.0625	0.0313	0.0313	0.0313	0.0938	0.0313	0.00	0.00	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Cos	4	7	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	1.439e-01	9.507e-01	-1.570e+00	1.797e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.00	0.0313	0.0938	0.0625	0.0938	0.125	0.00	0.0313	0.0625	0.0313	0.0938	0.0938	0.0625	0.0313	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Cos	4	7	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	1.375e-01	9.517e-01	-1.525e+00	1.709e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0625	0.0938	0.0313	0.00	0.0313	0.0313	0.0938	0.0625	0.0625	0.156	0.0625	0.0625	0.0313	0.0313	0.0625	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-02	Cos	4	7	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	7.802e-03	1.156e+00	-2.547e+00	2.131e+00	0.00	0.00	0.0313	0.00	0.0313	0.00	0.0313	0.0625	0.00	0.00	0.0625	0.0313	0.00	0.0938	0.0625	0.0938	0.125	0.0625	0.0313	0.0625	0.0625	0.0313	0.00	0.0313	0.0625	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	7	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	1.632e-01	8.387e-01	-1.630e+00	2.176e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0625	0.0313	0.0625	0.0625	0.0625	0.0938	0.125	0.0938	0.156	0.00	0.0313	0.0625	0.0313	0.0313	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	7	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	2.689e-01	8.110e-01	-1.428e+00	1.582e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0625	0.0313	0.0313	0.0313	0.0313	0.0625	0.0313	0.0625	0.0625	0.156	0.0938	0.0313	0.156	0.0938	0.0313	0.0313	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Sin	4	7	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	-7.203e-02	9.516e-01	-2.008e+00	1.799e+00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0625	0.0313	0.0625	0.0938	0.0938	0.0938	0.0313	0.0313	0.125	0.0625	0.0313	0.0938	0.00	0.00	0.0625	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Cos	4	7	Forward	4.000e-02	0.000e+00	4.000e-02	4.000e-02	2.787e-01	8.893e-01	-1.578e+00	2.241e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0625	0.0625	0.00	0.0625	0.0313	0.0938	0.156	0.0625	0.0938	0.0625	0.0625	0.0313	0.0625	0.0625	0.00	0.00	0.0313	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Cos	4	7	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	4.016e-01	8.410e-01	-1.388e+00	1.692e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.0313	0.0625	0.0313	0.00	0.0313	0.0313	0.0938	0.0938	0.156	0.0625	0.0938	0.0625	0.0625	0.0625	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Cos	4	7	Roundtrip	2.500e-03	0.000e+00	2.500e-03	2.500e-03	5.862e-02	9.674e-01	-1.690e+00	2.468e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0625	0.125	0.125	0.0625	0.00	0.0938	0.125	0.0625	0.0625	0.0625	0.0313	0.00	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Slope	4	0	Forward	4.000e-01	0.000e+00	4.000e-01	4.000e-01	-2.610e-01	9.724e-01	-2.447e+00	1.778e+00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.00	0.0313	0.0313	0.125	0.0625	0.0625	0.0938	0.0938	0.0313	0.0625	0.125	0.00	0.0625	0.0625	0.00	0.0313	0.00	0.0313	0.00	0.00	0.00	0.00	0.00	0.00
Var	Gaussian	1.0e-01	Slope	4	0	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	-3.235e-02	1.006e+00	-2.125e+00	1.479e+00	0.00	0.00	0.00	0.00	0.0313	0.00	0.0313	0.0313	0.00	0.0938	0.0313	0.0938	0.0313	0.0938	0.0313	0.0625	0.0625	0.00	0.125	0.0625	0.00	0.125	0.0938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
